subject_id,title,,authority_id,xml,,
3752,Nuraghi,http://id.loc.gov/authorities/subjects/sh85093301,sh85093301,http://id.loc.gov/authorities/subjects/sh85093301.marcxml.xml,,
6749,Nuremberg (Germany),http://id.loc.gov/authorities/names/n80017681,n80017681,http://id.loc.gov/authorities/names/n80017681.marcxml.xml,,
5465,Nuremberg (Germany),http://id.loc.gov/authorities/names/n80017681,n80017681,http://id.loc.gov/authorities/names/n80017681.marcxml.xml,,
6413,Nymphaea (Architecture),http://id.loc.gov/authorities/subjects/sh92004203,sh92004203,http://id.loc.gov/authorities/subjects/sh92004203.marcxml.xml,,
7175,Obelisks,http://id.loc.gov/authorities/subjects/sh85093636,sh85093636,http://id.loc.gov/authorities/subjects/sh85093636.marcxml.xml,,
5074,Olevano Romano (Italy),http://id.loc.gov/authorities/names/n87898915,n87898915,http://id.loc.gov/authorities/names/n87898915.marcxml.xml,,
5530,Olympia (Greece : Ancient sanctuary),http://id.loc.gov/authorities/subjects/sh85094646,sh85094646,http://id.loc.gov/authorities/subjects/sh85094646.marcxml.xml,,
5664,"Goldwork, Etruscan ",http://id.loc.gov/authorities/subjects/sh88007116,sh88007116,http://id.loc.gov/authorities/subjects/sh88007116.marcxml.xml,,
5714,"Goldwork, Etruscan",http://id.loc.gov/authorities/subjects/sh88007116,sh88007116,http://id.loc.gov/authorities/subjects/sh88007116.marcxml.xml,,
6769,"Ospedale degli Innocenti (Florence, Italy)",http://id.loc.gov/authorities/names/n90651819,n90651819,http://id.loc.gov/authorities/names/n90651819.marcxml.xml,,
3667,Ostia (Extinct city),http://id.loc.gov/authorities/subjects/sh85095996,sh85095996,http://id.loc.gov/authorities/subjects/sh85095996.marcxml.xml,,
4544,Ostia (Extinct city),http://id.loc.gov/authorities/subjects/sh85095996,sh85095996,http://id.loc.gov/authorities/subjects/sh85095996.marcxml.xml,,
3263,Ostia (Extinct city),http://id.loc.gov/authorities/subjects/sh85095996,sh85095996,http://id.loc.gov/authorities/subjects/sh85095996.marcxml.xml,,
3200,Padua (Italy),http://id.loc.gov/authorities/names/n79027122,n79027122,http://id.loc.gov/authorities/names/n79027122.marcxml.xml,,
2341,Paestum (Extinct city),http://id.loc.gov/authorities/subjects/sh85096568,sh85096568,http://id.loc.gov/authorities/subjects/sh85096568.marcxml.xml,,
6423,Paestum (Extinct city),http://id.loc.gov/authorities/subjects/sh85096568,sh85096568,http://id.loc.gov/authorities/subjects/sh85096568.marcxml.xml,,
415,Painted pottery,http://id.loc.gov/authorities/subjects/sh2010001954,sh2010001954,http://id.loc.gov/authorities/subjects/sh2010001954.marcxml.xml,,
6593,Painting,http://id.loc.gov/authorities/subjects/sh85096661,sh85096661,http://id.loc.gov/authorities/subjects/sh85096661.marcxml.xml,,
2172,"Painting, Baroque",http://id.loc.gov/authorities/subjects/sh85096696,sh85096696,http://id.loc.gov/authorities/subjects/sh85096696.marcxml.xml,,
7326,"Painting, Italian",http://id.loc.gov/authorities/subjects/sh85096758,sh85096758,http://id.loc.gov/authorities/subjects/sh85096758.marcxml.xml,,
2080,Painting$zItaly$zRome,http://id.loc.gov/authorities/subjects/sh2010105778,sh2010105778,http://id.loc.gov/authorities/subjects/sh2010105778.marcxml.xml,,
6339,Palaces$zEngland,http://id.loc.gov/authorities/subjects/sh85096919,sh85096919,http://id.loc.gov/authorities/subjects/sh85096919.marcxml.xml,,
5346,Palaces$zFrance,http://id.loc.gov/authorities/subjects/sh85096920,sh85096920,http://id.loc.gov/authorities/subjects/sh85096920.marcxml.xml,,
3885,Palatine Hill (Italy),http://id.loc.gov/authorities/subjects/sh92006160,sh92006160,http://id.loc.gov/authorities/subjects/sh92006160.marcxml.xml,,
4288,"Palazzo Altieri (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh94000035,sh94000035,http://id.loc.gov/authorities/subjects/sh94000035.marcxml.xml,,
2171,"Palazzo Barberini (Rome, Italy)",http://id.loc.gov/authorities/names/n79040144,n79040144,http://id.loc.gov/authorities/names/n79040144.marcxml.xml,,
2216,"Palazzo Caffarelli (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh00009206,sh00009206,http://id.loc.gov/authorities/subjects/sh00009206.marcxml.xml,,
4305,"Palazzo Caffarelli Vidoni (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2003001350,sh2003001350,http://id.loc.gov/authorities/subjects/sh2003001350.marcxml.xml,,
5793,"Palazzo Caffarelli Vidoni (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2003001350,sh2003001350,http://id.loc.gov/authorities/subjects/sh2003001350.marcxml.xml,,
4312,"Palazzo del Quirinale (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh89005132,sh89005132,http://id.loc.gov/authorities/subjects/sh89005132.marcxml.xml,,
6558,Villa della Farnesina,http://id.loc.gov/authorities/names/n81138383,n81138383,http://id.loc.gov/authorities/names/n81138383.marcxml.xml,,
4313,"Palazzo di Montecitorio (Rome, Italy)",http://id.loc.gov/authorities/names/nr2004010010,nr2004010010,http://id.loc.gov/authorities/names/nr2004010010.marcxml.xml,,
5842,"Palazzo ducale (Museum : Mantua, Italy)",http://id.loc.gov/authorities/names/n88215117,n88215117,http://id.loc.gov/authorities/names/n88215117.marcxml.xml,,
5863,"Palazzo ducale (Urbino, Italy)",http://id.loc.gov/authorities/names/n81119203,n81119203,http://id.loc.gov/authorities/names/n81119203.marcxml.xml,,
4318,"Palazzo Farnese (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh85096995,sh85096995,http://id.loc.gov/authorities/subjects/sh85096995.marcxml.xml,,
6183,"Villa Gamberaia (Florence, Italy)",http://id.loc.gov/authorities/names/nr2001002280,nr2001002280,http://id.loc.gov/authorities/names/nr2001002280.marcxml.xml,,
5818,"Villa imperiale di Terralba (Genoa, Italy)",http://id.loc.gov/authorities/subjects/sh2007005275,sh2007005275,http://id.loc.gov/authorities/subjects/sh2007005275.marcxml.xml,,
5907,Palazzo Mansi,http://id.loc.gov/authorities/names/n79114610,n79114610,http://id.loc.gov/authorities/names/n79114610.marcxml.xml,,
5844,"Palazzo Marino (Milan, Italy)",http://id.loc.gov/authorities/subjects/sh85097003,sh85097003,http://id.loc.gov/authorities/subjects/sh85097003.marcxml.xml,,
7202,Museo nazionale romano,http://id.loc.gov/authorities/names/n80040575,n80040575,http://id.loc.gov/authorities/names/n80040575.marcxml.xml,,
4719,"Palazzo Mattei di Paganica (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97008350,sh97008350,http://id.loc.gov/authorities/subjects/sh97008350.marcxml.xml,,
5892,Palazzo Medici Riccardi,http://id.loc.gov/authorities/names/n81056561,n81056561,http://id.loc.gov/authorities/names/n81056561.marcxml.xml,,
5897,Palazzo Pitti,http://id.loc.gov/authorities/names/n79063216,n79063216,http://id.loc.gov/authorities/names/n79063216.marcxml.xml,,
4307,"Palazzo Mancini (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2012001187,sh2012001187,http://id.loc.gov/authorities/subjects/sh2012001187.marcxml.xml,,
4351,"Palazzo dei Senatori (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh94005734,sh94005734,http://id.loc.gov/authorities/subjects/sh94005734.marcxml.xml,,
4443,"Palazzo vecchio (Florence, Italy)",http://id.loc.gov/authorities/subjects/sh93003635,sh93003635,http://id.loc.gov/authorities/subjects/sh93003635.marcxml.xml,,
2263,"Palazzo Venezia (Rome, Italy)",http://id.loc.gov/authorities/names/n82031721,n82031721,http://id.loc.gov/authorities/names/n82031721.marcxml.xml,,
7398,Palestine,http://id.loc.gov/authorities/names/n80009667,n80009667,http://id.loc.gov/authorities/names/n80009667.marcxml.xml,,
3669,Palestrina (Italy),http://id.loc.gov/authorities/names/n81046794,n81046794,http://id.loc.gov/authorities/names/n81046794.marcxml.xml,,
3675,Palestrina (Italy),http://id.loc.gov/authorities/names/n81046794,n81046794,http://id.loc.gov/authorities/names/n81046794.marcxml.xml,,
3810,"Palladio, Andrea, 1508-1580",http://id.loc.gov/authorities/names/n80038415,n80038415,http://id.loc.gov/authorities/names/n80038415.marcxml.xml,,
3127,Palms,http://id.loc.gov/authorities/subjects/sh85097246,sh85097246,http://id.loc.gov/authorities/subjects/sh85097246.marcxml.xml,,
7289,151 \\ $aTadmur (Syria),http://id.loc.gov/authorities/names/n82076341,n82076341,http://id.loc.gov/authorities/names/n82076341.marcxml.xml,no such hea in AAT or LC,
5649,Ba_labakk (Lebanon),http://id.loc.gov/authorities/names/n81069046,n81069046,http://id.loc.gov/authorities/names/n81069046.marcxml.xml,,
2276,"Pantheon (Rome, Italy)",http://id.loc.gov/authorities/names/n91022876,n91022876,http://id.loc.gov/authorities/names/n91022876.marcxml.xml,,
6765,Paris (France),http://id.loc.gov/authorities/names/n79058874,n79058874,http://id.loc.gov/authorities/names/n79058874.marcxml.xml,,
6518,Paris (Legendary character),http://id.loc.gov/authorities/subjects/sh87002470,sh87002470,http://id.loc.gov/authorities/subjects/sh87002470.marcxml.xml,,
6658,Parks,http://id.loc.gov/authorities/subjects/sh85098119,sh85098119,http://id.loc.gov/authorities/subjects/sh85098119.marcxml.xml,,
5549,Patmos (Greece : Municipality),http://id.loc.gov/authorities/names/n2015026555,n2015026555,http://id.loc.gov/authorities/names/n2015026555.marcxml.xml,,
7315,"Pavements, Mosaic",http://id.loc.gov/authorities/subjects/sh85098864,sh85098864,http://id.loc.gov/authorities/subjects/sh85098864.marcxml.xml,,
5520,Persephone$c(Greek deity),http://id.loc.gov/authorities/names/no2014090208,no2014090208,http://id.loc.gov/authorities/names/no2014090208.marcxml.xml,,
7204,Perspective,http://id.loc.gov/authorities/subjects/sh85100171,sh85100171,http://id.loc.gov/authorities/subjects/sh85100171.marcxml.xml,,
6259,Perugia (Italy),http://id.loc.gov/authorities/names/n79006840,n79006840,http://id.loc.gov/authorities/names/n79006840.marcxml.xml,,
3259,Pesaro (Italy),http://id.loc.gov/authorities/names/n79041988,n79041988,http://id.loc.gov/authorities/names/n79041988.marcxml.xml,,
7108,"Petrain, David",http://id.loc.gov/authorities/names/n2012073652,n2012073652,http://id.loc.gov/authorities/names/n2012073652.marcxml.xml,,
2350,Philae (Egypt),http://id.loc.gov/authorities/subjects/sh87004964,sh87004964,http://id.loc.gov/authorities/subjects/sh87004964.marcxml.xml,,
2000,Photograph collections,http://id.loc.gov/authorities/subjects/sh85101178,sh85101178,http://id.loc.gov/authorities/subjects/sh85101178.marcxml.xml,,
2020,Photograph collections,http://id.loc.gov/authorities/subjects/sh85101178,sh85101178,http://id.loc.gov/authorities/subjects/sh85101178.marcxml.xml,,
3422,Photography of children,http://id.loc.gov/authorities/subjects/sh85101337,sh85101337,http://id.loc.gov/authorities/subjects/sh85101337.marcxml.xml,,
3093,Photography of men,http://id.loc.gov/authorities/subjects/sh85101355,sh85101355,http://id.loc.gov/authorities/subjects/sh85101355.marcxml.xml,,
3100,Photography of women,http://id.loc.gov/authorities/subjects/sh85101371,sh85101371,http://id.loc.gov/authorities/subjects/sh85101371.marcxml.xml,,
3978,"Piazza Colonna (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97005269,sh97005269,http://id.loc.gov/authorities/subjects/sh97005269.marcxml.xml,,
6657,"Piazza Colonna (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97005269,sh97005269,http://id.loc.gov/authorities/subjects/sh97005269.marcxml.xml,,
4352,Piazza del Campidoglio,http://id.loc.gov/authorities/subjects/sh2005008179,sh2005008179,http://id.loc.gov/authorities/subjects/sh2005008179.marcxml.xml,,
4342,"Piazza del Popolo (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh93001976,sh93001976,http://id.loc.gov/authorities/subjects/sh93001976.marcxml.xml,,
4309,"Piazza del Quirinale (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh91006406,sh91006406,http://id.loc.gov/authorities/subjects/sh91006406.marcxml.xml,,
4331,"Scalinata della Trinità dei Monti (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh93009312,sh93009312,http://id.loc.gov/authorities/subjects/sh93009312.marcxml.xml,,
4104,"Piazza Navona (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh93001989,sh93001989,http://id.loc.gov/authorities/subjects/sh93001989.marcxml.xml,,
4416,Piazza San Pietro (Vatican City),http://id.loc.gov/authorities/subjects/sh85101910,sh85101910,http://id.loc.gov/authorities/subjects/sh85101910.marcxml.xml,,
7274,Postcards,http://id.loc.gov/authorities/subjects/sh85105462,sh85105462,http://id.loc.gov/authorities/subjects/sh85105462.marcxml.xml,,
3173,Pietole (Italy),http://id.loc.gov/authorities/names/n2011064052,n2011064052,http://id.loc.gov/authorities/names/n2011064052.marcxml.xml,,
4387,Pincian Hill (Italy),http://id.loc.gov/authorities/subjects/sh94003784,sh94003784,http://id.loc.gov/authorities/subjects/sh94003784.marcxml.xml,,
4208,"Pyramid of Cestius (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2008009205,sh2008009205,http://id.loc.gov/authorities/subjects/sh2008009205.marcxml.xml,,
5004,Pyramids$zEgypt,http://id.loc.gov/authorities/subjects/sh85109302,sh85109302,http://id.loc.gov/authorities/subjects/sh85109302.marcxml.xml,,
2353,Pyramids of Giza (Egypt),http://id.loc.gov/authorities/subjects/sh85109304,sh85109304,http://id.loc.gov/authorities/subjects/sh85109304.marcxml.xml,,
3206,Pisa (Italy),http://id.loc.gov/authorities/names/n79034879,n79034879,http://id.loc.gov/authorities/names/n79034879.marcxml.xml,,
7304,"Platt, Charles A. (Charles Adams), 1861-1933",http://id.loc.gov/authorities/names/n83065848,n83065848,http://id.loc.gov/authorities/names/n83065848.marcxml.xml,,
7374,Pompeii (Extinct city),http://id.loc.gov/authorities/subjects/sh85104771,sh85104771,http://id.loc.gov/authorities/subjects/sh85104771.marcxml.xml,,
3326,Pont du Gard (France),http://id.loc.gov/authorities/subjects/sh93005317,sh93005317,http://id.loc.gov/authorities/subjects/sh93005317.marcxml.xml,,
3279,Pont-Saint-Martin (Italy),http://id.loc.gov/authorities/names/n98112889,n98112889,http://id.loc.gov/authorities/names/n98112889.marcxml.xml,,
4337,Bridges--Italy,http://id.loc.gov/authorities/subjects/sh87001562,sh87001562,http://id.loc.gov/authorities/subjects/sh87001562.marcxml.xml,,
4245,"Porta Maggiore (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2004010578,sh2004010578,http://id.loc.gov/authorities/subjects/sh2004010578.marcxml.xml,,
6595,Portraits,http://id.loc.gov/authorities/subjects/sh85105182,sh85105182,http://id.loc.gov/authorities/subjects/sh85105182.marcxml.xml,,
7364,Portraits,http://id.loc.gov/authorities/subjects/sh85105182,sh85105182,http://id.loc.gov/authorities/subjects/sh85105182.marcxml.xml,,
6443,"150 \\ $aPortraits, Roman",http://id.loc.gov/authorities/subjects/sh96008901,sh96008901,http://id.loc.gov/authorities/subjects/sh96008901.marcxml.xml,,
7313,Portugal,http://id.loc.gov/authorities/names/n80049716,n80049716,http://id.loc.gov/authorities/names/n80049716.marcxml.xml,,
5544,Poseidon (Greek deity),http://id.loc.gov/authorities/names/no2016012139,no2016012139,http://id.loc.gov/authorities/names/no2016012139.marcxml.xml,,
2334,Pottery,http://id.loc.gov/authorities/subjects/sh85105729,sh85105729,http://id.loc.gov/authorities/subjects/sh85105729.marcxml.xml,,
2333,"Pottery, Roman",http://id.loc.gov/authorities/subjects/sh85105855,sh85105855,http://id.loc.gov/authorities/subjects/sh85105855.marcxml.xml,,
5099,Pozzuoli (Italy),http://id.loc.gov/authorities/names/n80150311,n80150311,http://id.loc.gov/authorities/names/n80150311.marcxml.xml,,
3062,Prima Porta (Italy),http://id.loc.gov/authorities/names/n87931348,n87931348,http://id.loc.gov/authorities/names/n87931348.marcxml.xml,,
2065,Cimitero degli stranieri acattolici al Testaccio,http://id.loc.gov/authorities/names/n82053044,n82053044,http://id.loc.gov/authorities/names/n82053044.marcxml.xml,,
6852,151 \\ $aProvins (France),http://id.loc.gov/authorities/names/n83167630,n83167630,http://id.loc.gov/authorities/names/n83167630.marcxml.xml,,
6732,Public architecture,http://id.loc.gov/authorities/subjects/sh87000216,sh87000216,http://id.loc.gov/authorities/subjects/sh87000216.marcxml.xml,,
7012,Public architecture,http://id.loc.gov/authorities/subjects/sh87000216,sh87000216,http://id.loc.gov/authorities/subjects/sh87000216.marcxml.xml,,
6573,Public buildings,http://id.loc.gov/authorities/subjects/sh85108620,sh85108620,http://id.loc.gov/authorities/subjects/sh85108620.marcxml.xml,,
6656,Public spaces,http://id.loc.gov/authorities/subjects/sh89001287,sh89001287,http://id.loc.gov/authorities/subjects/sh89001287.marcxml.xml,,
7381,Puglia (Italy),http://id.loc.gov/authorities/names/n79054008,n79054008,http://id.loc.gov/authorities/names/n79054008.marcxml.xml,,
5448,Pulpits,http://id.loc.gov/authorities/subjects/sh85109020,sh85109020,http://id.loc.gov/authorities/subjects/sh85109020.marcxml.xml,,
4627,151 \\ $aQuirinal Hill (Italy),http://id.loc.gov/authorities/subjects/sh95006809,sh95006809,http://id.loc.gov/authorities/subjects/sh95006809.marcxml.xml,,
4911,Rabat (Morocco),http://id.loc.gov/authorities/names/n80076442,n80076442,http://id.loc.gov/authorities/names/n80076442.marcxml.xml,,
2105,"Raphael, 1483-1520 ",http://id.loc.gov/authorities/names/n79041756,n79041756,http://id.loc.gov/authorities/names/n79041756.marcxml.xml,,
4448,Ravello (Italy),http://id.loc.gov/authorities/names/n79070127,n79070127,http://id.loc.gov/authorities/names/n79070127.marcxml.xml,,
6268,Ravello (Italy),http://id.loc.gov/authorities/names/n79070127,n79070127,http://id.loc.gov/authorities/names/n79070127.marcxml.xml,,
4455,Ravenna (Italy),http://id.loc.gov/authorities/names/n79042080,n79042080,http://id.loc.gov/authorities/names/n79042080.marcxml.xml,,
6148,Real Palazzo di Caserta,http://id.loc.gov/authorities/names/n82085687,n82085687,http://id.loc.gov/authorities/names/n82085687.marcxml.xml,,
6506,"Relief (Sculpture), Assyro-Babylonian",http://id.loc.gov/authorities/subjects/sh85112529,sh85112529,http://id.loc.gov/authorities/subjects/sh85112529.marcxml.xml,,
6544,"150 \\ $aRelief (Sculpture), Greek",http://id.loc.gov/authorities/subjects/sh85112538,sh85112538,http://id.loc.gov/authorities/subjects/sh85112538.marcxml.xml,,
6543,"Relief (Sculpture), Roman",http://id.loc.gov/authorities/subjects/sh86000019,sh86000019,http://id.loc.gov/authorities/subjects/sh86000019.marcxml.xml,,
3260,Rimini (Italy),http://id.loc.gov/authorities/names/n79039956,n79039956,http://id.loc.gov/authorities/names/n79039956.marcxml.xml,,
5089,Roads--Italy,http://id.loc.gov/authorities/subjects/sh85114536,sh85114536,http://id.loc.gov/authorities/subjects/sh85114536.marcxml.xml,,
5138,"Roman Forum (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh85114930,sh85114930,http://id.loc.gov/authorities/subjects/sh85114930.marcxml.xml,,
6419,Rome (Italy) Antiquities,http://id.loc.gov/authorities/subjects/sh85115189,sh85115189,http://id.loc.gov/authorities/subjects/sh85115189.marcxml.xml,,
2040,"Architecture, Roman",http://id.loc.gov/authorities/subjects/sh85006860,sh85006860,http://id.loc.gov/authorities/subjects/sh85006860.marcxml.xml,,
2035,"Architecture, Roman--Italy--Rome",http://id.loc.gov/authorities/subjects/sh2009115508,sh2009115508,http://id.loc.gov/authorities/subjects/sh2009115508.marcxml.xml,,
2909,"Roman Forum (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh85114930,sh85114930,http://id.loc.gov/authorities/subjects/sh85114930.marcxml.xml,,
2993,"Roman Forum (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh85114930,sh85114930,http://id.loc.gov/authorities/subjects/sh85114930.marcxml.xml,,
3629,"Roman Forum (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh85114930,sh85114930,http://id.loc.gov/authorities/subjects/sh85114930.marcxml.xml,,
7116,Rome (Italy) Antiquities,http://id.loc.gov/authorities/subjects/sh85115189,sh85115189,http://id.loc.gov/authorities/subjects/sh85115189.marcxml.xml,,
7206,Rome (Italy),http://id.loc.gov/authorities/names/n79018704,n79018704,http://id.loc.gov/authorities/names/n79018704.marcxml.xml,,
5126,Rome (Italy) Antiquities,http://id.loc.gov/authorities/subjects/sh85115189,sh85115189,http://id.loc.gov/authorities/subjects/sh85115189.marcxml.xml,,
636,"Rome (Italy)$xBuildings, structures, etc.",http://id.loc.gov/authorities/subjects/sh2008116728,sh2008116728,http://id.loc.gov/authorities/subjects/sh2008116728.marcxml.xml,,
3593,Rome (Italy),http://id.loc.gov/authorities/names/n79018704,n79018704,http://id.loc.gov/authorities/names/n79018704.marcxml.xml,,
2941,Rome (Italy),http://id.loc.gov/authorities/names/n79018704,n79018704,http://id.loc.gov/authorities/names/n79018704.marcxml.xml,,
5280,Rome (Italy) In art,http://id.loc.gov/authorities/subjects/sh96006782,sh96006782,http://id.loc.gov/authorities/subjects/sh96006782.marcxml.xml,,
3418,Rome (Italy) Maps,http://id.loc.gov/authorities/subjects/sh2008110907,sh2008110907,http://id.loc.gov/authorities/subjects/sh2008110907.marcxml.xml,,
6853,Rouen (France),http://id.loc.gov/authorities/names/n79072715,n79072715,http://id.loc.gov/authorities/names/n79072715.marcxml.xml,,
7076,"Rudy, Paul,$d1962-",http://id.loc.gov/authorities/names/no99068108,no99068108,http://id.loc.gov/authorities/names/no99068108.marcxml.xml,,
6774,"S. Maria del popolo (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n82066585,n82066585,http://id.loc.gov/authorities/names/n82066585.marcxml.xml,,
3342,151 \\ $aSaalburg (Germany),http://id.loc.gov/authorities/names/no90021451,no90021451,http://id.loc.gov/authorities/names/no90021451.marcxml.xml,,
5854,Sabbioneta (Italy),http://id.loc.gov/authorities/names/n80089399,n80089399,http://id.loc.gov/authorities/names/n80089399.marcxml.xml,,
4924,Sabratha (Extinct city),http://id.loc.gov/authorities/subjects/sh86004689,sh86004689,http://id.loc.gov/authorities/subjects/sh86004689.marcxml.xml,,
4921,Sabratha (Extinct city),http://id.loc.gov/authorities/subjects/sh86004689,sh86004689,http://id.loc.gov/authorities/subjects/sh86004689.marcxml.xml,,
3626,"Via Sacra (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh98004905,sh98004905,http://id.loc.gov/authorities/subjects/sh98004905.marcxml.xml,,
7164,Sagunto (Spain),http://id.loc.gov/authorities/names/n80089391,n80089391,http://id.loc.gov/authorities/names/n80089391.marcxml.xml,,
6793,Abbaye de St Jean des Vignes,http://id.loc.gov/authorities/names/n84050085,n84050085,http://id.loc.gov/authorities/names/n84050085.marcxml.xml,,
3333,"Cathédrale Saint-Trophime (Arles, France)",http://id.loc.gov/authorities/names/n82110400,n82110400,http://id.loc.gov/authorities/names/n82110400.marcxml.xml,,
4913,Salé (Morocco),http://id.loc.gov/authorities/names/n82000861,n82000861,http://id.loc.gov/authorities/names/n82000861.marcxml.xml,,
6724,Salamanca (Spain),http://id.loc.gov/authorities/names/n79056177,n79056177,http://id.loc.gov/authorities/names/n79056177.marcxml.xml,,
3951,"San Bartolomeo all’Isola (Church : Rome, Italy)",http://id.loc.gov/authorities/names/nr2002029704,nr2002029704,http://id.loc.gov/authorities/names/nr2002029704.marcxml.xml,,
3012,"Convento di San Bonaventura al Palatino (Rome, Italy)",http://id.loc.gov/authorities/names/n00009634,n00009634,http://id.loc.gov/authorities/names/n00009634.marcxml.xml,,
5821,"Chiesa di San Donato (Genoa, Italy)",http://id.loc.gov/authorities/names/n79042315,n79042315,http://id.loc.gov/authorities/names/n79042315.marcxml.xml,,
2077,"San Francesco a Ripa (Church : Italy, Rome)",http://id.loc.gov/authorities/names/n85382115,n85382115,http://id.loc.gov/authorities/names/n85382115.marcxml.xml,,
5825,"San Fruttuoso di Capodimonte (Monastery : San Fruttuoso, Italy)",http://id.loc.gov/authorities/names/nr92008062,nr92008062,http://id.loc.gov/authorities/names/nr92008062.marcxml.xml,,
4456,San Gimignano (Italy),http://id.loc.gov/authorities/names/n79121321,n79121321,http://id.loc.gov/authorities/names/n79121321.marcxml.xml,,
5880,"Complesso parrocchiale di San Giovanni Battista (Lecce, Italy)",http://id.loc.gov/authorities/names/no2010208515,no2010208515,http://id.loc.gov/authorities/names/no2010208515.marcxml.xml,,
6375,Battistero Lateranese,http://id.loc.gov/authorities/names/nb2015004895,nb2015004895,http://id.loc.gov/authorities/names/nb2015004895.marcxml.xml,,
4608,Basilica di San Giovanni in Laterano,http://id.loc.gov/authorities/names/n83019332,n83019332,http://id.loc.gov/authorities/names/n83019332.marcxml.xml,,
7360,San Gregorio da Sassola (Italy),http://id.loc.gov/authorities/names/nr2002011359,nr2002011359,http://id.loc.gov/authorities/names/nr2002011359.marcxml.xml,,
5862,"Basilica di S. Nicola da Tolentino (Tolentino, Italy)",http://id.loc.gov/authorities/names/n93088738,n93088738,http://id.loc.gov/authorities/names/n93088738.marcxml.xml,,
6791,"Duomo di Ravello (Ravello, Italy)",http://id.loc.gov/authorities/names/n86107415,n86107415,http://id.loc.gov/authorities/names/n86107415.marcxml.xml,,
4426,"San Paolo fuori le mura (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n91041555,n91041555,http://id.loc.gov/authorities/names/n91041555.marcxml.xml,,
4412,"S. Pietro (Church : Tuscani, Italy)",http://id.loc.gov/authorities/names/nr00013096,nr00013096,http://id.loc.gov/authorities/names/nr00013096.marcxml.xml,,
5758,"San Pietro in Montorio (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n85369445,n85369445,http://id.loc.gov/authorities/names/n85369445.marcxml.xml,,
6298,San Quirico d'Orcia (Italy),http://id.loc.gov/authorities/names/n78012392,n78012392,http://id.loc.gov/authorities/names/n78012392.marcxml.xml,,
4273,"Basilica di S. Sebastiano (Rome, Italy)",http://id.loc.gov/authorities/names/nr93020782,nr93020782,http://id.loc.gov/authorities/names/nr93020782.marcxml.xml,,
4530,"Basilica di S. Sebastiano (Rome, Italy)",http://id.loc.gov/authorities/names/nr93020782,nr93020782,http://id.loc.gov/authorities/names/nr93020782.marcxml.xml,,
2271,"San Sisto vecchio (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n78038215,n78038215,http://id.loc.gov/authorities/names/n78038215.marcxml.xml,,
2095,San Teodoro (Italy),http://id.loc.gov/authorities/names/n2002041520,n2002041520,http://id.loc.gov/authorities/names/n2002041520.marcxml.xml,,
7268,Sannio (Italy),http://id.loc.gov/authorities/subjects/sh86004603,sh86004603,http://id.loc.gov/authorities/subjects/sh86004603.marcxml.xml,,
2069,"Chiesa di S. Costanza (Rome, Italy)",http://id.loc.gov/authorities/names/nr88009416,nr88009416,http://id.loc.gov/authorities/names/nr88009416.marcxml.xml,,
6790,Pomposa (Abbey),http://id.loc.gov/authorities/names/n83018297,n83018297,http://id.loc.gov/authorities/names/n83018297.marcxml.xml,,
6380,"S. Maria in Aracoeli (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n86123816,n86123816,http://id.loc.gov/authorities/names/n86123816.marcxml.xml,,
4140,"S. Maria in Aracoeli (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n86123816,n86123816,http://id.loc.gov/authorities/names/n86123816.marcxml.xml,,
6379,"S. Maria in Aracoeli (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n86123816,n86123816,http://id.loc.gov/authorities/names/n86123816.marcxml.xml,,
7275,"Santa Maria del Fiore (Cathedral : Florence, Italy)",http://id.loc.gov/authorities/names/n79027132,n79027132,http://id.loc.gov/authorities/names/n79027132.marcxml.xml,,
2107,"S. Maria del Popolo (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n82066585,n82066585,http://id.loc.gov/authorities/names/n82066585.marcxml.xml,,
